RBR data file;Version 0.1;;;;
Model:;RBRsolo;Serial Number:;77203;Firmware version:;1.11
Logging start time:;2023/4/12;Logging end time:;2099/12/31;Logging sampling period (s):;10
;;;;;
;;;;;
Timestamp;Temperature;;;;
12/04/2023 21:00:00.000;18,60961976;;;;
12/04/2023 21:00:10.000;18,6073697;;;;
12/04/2023 21:00:20.000;18,60430106;;;;
12/04/2023 21:00:30.000;18,60165983;;;;
12/04/2023 21:00:40.000;18,5986583;;;;
12/04/2023 21:00:50.000;18,59608931;;;;
12/04/2023 21:01:00.000;18,59328357;;;;
12/04/2023 21:01:10.000;18,59044703;;;;
12/04/2023 21:01:20.000;18,58747673;;;;
12/04/2023 21:01:30.000;18,58472787;;;;
12/04/2023 21:01:40.000;18,58178863;;;;
12/04/2023 21:01:50.000;18,57857153;;;;
12/04/2023 21:02:00.000;18,57544204;;;;
12/04/2023 21:02:10.000;18,57226117;;;;
12/04/2023 21:02:20.000;18,5686275;;;;
12/04/2023 21:02:30.000;18,56547774;;;;
12/04/2023 21:02:40.000;18,56241043;;;;
12/04/2023 21:02:50.000;18,55926602;;;;
12/04/2023 21:03:00.000;18,55571518;;;;
12/04/2023 21:03:10.000;18,55209242;;;;
12/04/2023 21:03:20.000;18,54958641;;;;
12/04/2023 21:03:30.000;18,54732746;;;;
12/04/2023 21:03:40.000;18,54447169;;;;
12/04/2023 21:03:50.000;18,54204821;;;;
12/04/2023 21:04:00.000;18,53949616;;;;
12/04/2023 21:04:10.000;18,53622901;;;;
12/04/2023 21:04:20.000;18,53352277;;;;
12/04/2023 21:04:30.000;18,53087833;;;;
12/04/2023 21:04:40.000;18,52803848;;;;
12/04/2023 21:04:50.000;18,52426242;;;;
12/04/2023 21:05:00.000;18,52033219;;;;
12/04/2023 21:05:10.000;18,51722001;;;;
12/04/2023 21:05:20.000;18,51341866;;;;
12/04/2023 21:05:30.000;18,50999294;;;;
12/04/2023 21:05:40.000;18,50693767;;;;
12/04/2023 21:05:50.000;18,50448941;;;;
12/04/2023 21:06:00.000;18,5019332;;;;
12/04/2023 21:06:10.000;18,49900161;;;;
12/04/2023 21:06:20.000;18,49584383;;;;
12/04/2023 21:06:30.000;18,49249587;;;;
12/04/2023 21:06:40.000;18,48946172;;;;
12/04/2023 21:06:50.000;18,48692648;;;;
12/04/2023 21:07:00.000;18,48379994;;;;
12/04/2023 21:07:10.000;18,48039583;;;;
12/04/2023 21:07:20.000;18,47733635;;;;
12/04/2023 21:07:30.000;18,47414842;;;;
12/04/2023 21:07:40.000;18,4708372;;;;
12/04/2023 21:07:50.000;18,46755179;;;;
12/04/2023 21:08:00.000;18,4648526;;;;
12/04/2023 21:08:10.000;18,46206608;;;;
12/04/2023 21:08:20.000;18,4592488;;;;
12/04/2023 21:08:30.000;18,45569646;;;;
12/04/2023 21:08:40.000;18,45234474;;;;
12/04/2023 21:08:50.000;18,44975906;;;;
12/04/2023 21:09:00.000;18,44704493;;;;
12/04/2023 21:09:10.000;18,44404818;;;;
12/04/2023 21:09:20.000;18,44121085;;;;
12/04/2023 21:09:30.000;18,4381783;;;;
12/04/2023 21:09:40.000;18,43491455;;;;
12/04/2023 21:09:50.000;18,43116266;;;;
12/04/2023 21:10:00.000;18,4280636;;;;
12/04/2023 21:10:10.000;18,42521646;;;;
12/04/2023 21:10:20.000;18,42172703;;;;
12/04/2023 21:10:30.000;18,41919869;;;;
12/04/2023 21:10:40.000;18,41692734;;;;
12/04/2023 21:10:50.000;18,41466632;;;;
12/04/2023 21:11:00.000;18,41264173;;;;
12/04/2023 21:11:10.000;18,41032943;;;;
12/04/2023 21:11:20.000;18,40781165;;;;
12/04/2023 21:11:30.000;18,40538129;;;;
12/04/2023 21:11:40.000;18,40177953;;;;
12/04/2023 21:11:50.000;18,39851699;;;;
12/04/2023 21:12:00.000;18,3960252;;;;
12/04/2023 21:12:10.000;18,39319441;;;;
12/04/2023 21:12:20.000;18,39089798;;;;
12/04/2023 21:12:30.000;18,38764607;;;;
12/04/2023 21:12:40.000;18,38393195;;;;
12/04/2023 21:12:50.000;18,38148163;;;;
12/04/2023 21:13:00.000;18,37936012;;;;
12/04/2023 21:13:10.000;18,37678663;;;;
12/04/2023 21:13:20.000;18,37420808;;;;
12/04/2023 21:13:30.000;18,371532;;;;
12/04/2023 21:13:40.000;18,36890222;;;;
12/04/2023 21:13:50.000;18,36650877;;;;
12/04/2023 21:14:00.000;18,36372504;;;;
12/04/2023 21:14:10.000;18,36118278;;;;
12/04/2023 21:14:20.000;18,35915928;;;;
12/04/2023 21:14:30.000;18,35707934;;;;
