RBR data file;Version 0.1;;;;
Model:;RBRsolo;Serial Number:;77200;Firmware version:;1.11
Logging start time:;2023/4/12;Logging end time:;2099/12/31;Logging sampling period (s):;10
;;;;;
;;;;;
Timestamp;Temperature;;;;
13/04/2023 11:52:20.000;0,025726456;;;;
13/04/2023 11:52:30.000;-0,171791695;;;;
13/04/2023 11:52:40.000;-0,152547931;;;;
13/04/2023 11:52:50.000;-0,138906662;;;;
13/04/2023 11:53:00.000;-0,106245631;;;;
13/04/2023 11:53:10.000;-0,008685039;;;;
13/04/2023 11:53:20.000;0,044528693;;;;
13/04/2023 11:53:30.000;0,090977677;;;;
13/04/2023 11:53:40.000;0,180863271;;;;
13/04/2023 11:53:50.000;0,220080836;;;;
13/04/2023 11:54:00.000;0,195023147;;;;
13/04/2023 11:54:10.000;0,285577362;;;;
13/04/2023 11:54:20.000;0,251188064;;;;
13/04/2023 11:54:30.000;0,402829475;;;;
13/04/2023 11:54:40.000;0,20276946;;;;
13/04/2023 11:54:50.000;0,094248009;;;;
13/04/2023 11:55:00.000;1,381952677;;;;
13/04/2023 11:55:10.000;1,652726216;;;;
13/04/2023 11:55:20.000;1,650435445;;;;
13/04/2023 11:55:30.000;1,647964439;;;;
13/04/2023 11:55:40.000;1,649807403;;;;
13/04/2023 11:55:50.000;1,654162424;;;;
13/04/2023 11:56:00.000;1,64734153;;;;
13/04/2023 11:56:10.000;1,652623261;;;;
13/04/2023 11:56:20.000;1,643779027;;;;
13/04/2023 11:56:30.000;1,644376219;;;;
13/04/2023 11:56:40.000;1,644005549;;;;
13/04/2023 11:56:50.000;1,646337659;;;;
13/04/2023 11:57:00.000;1,64736727;;;;
13/04/2023 11:57:10.000;1,652036416;;;;
13/04/2023 11:57:20.000;1,653117443;;;;
13/04/2023 11:57:30.000;1,652530601;;;;
13/04/2023 11:57:40.000;1,652077598;;;;
13/04/2023 11:57:50.000;1,652391612;;;;
13/04/2023 11:58:00.000;1,653210102;;;;
13/04/2023 11:58:10.000;1,652787988;;;;
13/04/2023 11:58:20.000;1,652952716;;;;
13/04/2023 11:58:30.000;1,653410862;;;;
13/04/2023 11:58:40.000;1,653379976;;;;
13/04/2023 11:58:50.000;1,653920483;;;;
13/04/2023 11:59:00.000;1,653894745;;;;
13/04/2023 11:59:10.000;1,653647656;;;;
13/04/2023 11:59:20.000;1,653740314;;;;
13/04/2023 11:59:30.000;1,653184363;;;;
13/04/2023 11:59:40.000;1,651897426;;;;
13/04/2023 11:59:50.000;1,651717254;;;;
13/04/2023 12:00:00.000;1,652458533;;;;
13/04/2023 12:00:10.000;1,652911534;;;;
13/04/2023 12:00:20.000;1,654728664;;;;
13/04/2023 12:00:30.000;1,654599974;;;;
13/04/2023 12:00:40.000;1,654394068;;;;
13/04/2023 12:00:50.000;1,652854909;;;;
13/04/2023 12:01:00.000;1,651691515;;;;
13/04/2023 12:01:10.000;1,65104289;;;;
13/04/2023 12:01:20.000;1,654090356;;;;
13/04/2023 12:01:30.000;1,655855989;;;;
13/04/2023 12:01:40.000;1,656700186;;;;
13/04/2023 12:01:50.000;1,657333329;;;;
13/04/2023 12:02:00.000;1,657600999;;;;
13/04/2023 12:02:10.000;1,658074565;;;;
13/04/2023 12:02:20.000;1,658542982;;;;
13/04/2023 12:02:30.000;1,659119491;;;;
13/04/2023 12:02:40.000;1,658774615;;;;
13/04/2023 12:02:50.000;1,659701145;;;;
13/04/2023 12:03:00.000;1,659196702;;;;
13/04/2023 12:03:10.000;1,658893006;;;;
13/04/2023 12:03:20.000;1,657889257;;;;
13/04/2023 12:03:30.000;1,656453105;;;;
13/04/2023 12:03:40.000;1,656031006;;;;
13/04/2023 12:03:50.000;1,655305197;;;;
13/04/2023 12:04:00.000;1,656664154;;;;
13/04/2023 12:04:10.000;1,657858372;;;;
13/04/2023 12:04:20.000;1,658059123;;;;
13/04/2023 12:04:30.000;1,659376861;;;;
13/04/2023 12:04:40.000;1,65878491;;;;
13/04/2023 12:04:50.000;1,659351124;;;;
13/04/2023 12:05:00.000;1,659582756;;;;
13/04/2023 12:05:10.000;1,659382008;;;;
13/04/2023 12:05:20.000;1,66623807;;;;
13/04/2023 12:05:30.000;1,682671054;;;;
13/04/2023 12:05:40.000;1,686823885;;;;
13/04/2023 12:05:50.000;1,685053679;;;;
13/04/2023 12:06:00.000;1,685352147;;;;
13/04/2023 12:06:10.000;1,684178856;;;;
13/04/2023 12:06:20.000;1,682635031;;;;
13/04/2023 12:06:30.000;1,680761823;;;;
13/04/2023 12:06:40.000;1,67976345;;;;
13/04/2023 12:06:50.000;1,678780506;;;;
13/04/2023 12:07:00.000;1,678482018;;;;
13/04/2023 12:07:10.000;1,678461432;;;;
13/04/2023 12:07:20.000;1,677915918;;;;
13/04/2023 12:07:30.000;1,677936503;;;;
13/04/2023 12:07:40.000;1,67731379;;;;
13/04/2023 12:07:50.000;1,678996651;;;;
13/04/2023 12:08:00.000;1,677617427;;;;
13/04/2023 12:08:10.000;1,674534687;;;;
13/04/2023 12:08:20.000;1,670695275;;;;
13/04/2023 12:08:30.000;1,667895392;;;;
13/04/2023 12:08:40.000;1,666881444;;;;
13/04/2023 12:08:50.000;1,665069692;;;;
13/04/2023 12:09:00.000;1,6644366;;;;
13/04/2023 12:09:10.000;1,662537299;;;;
13/04/2023 12:09:20.000;1,661863012;;;;
13/04/2023 12:09:30.000;1,661682858;;;;
13/04/2023 12:09:40.000;1,662007135;;;;
13/04/2023 12:09:50.000;1,66205346;;;;
13/04/2023 12:10:00.000;1,661914485;;;;
13/04/2023 12:10:10.000;1,662326263;;;;
13/04/2023 12:10:20.000;1,662285085;;;;
13/04/2023 12:10:30.000;1,662135816;;;;
13/04/2023 12:10:40.000;1,661857865;;;;
13/04/2023 12:10:50.000;1,66229538;;;;
13/04/2023 12:11:00.000;1,662213024;;;;
13/04/2023 12:11:10.000;1,662629949;;;;
13/04/2023 12:11:20.000;1,662629949;;;;
13/04/2023 12:11:30.000;1,662789512;;;;
13/04/2023 12:11:40.000;1,662496121;;;;
13/04/2023 12:11:50.000;1,66255274;;;;
13/04/2023 12:12:00.000;1,662182141;;;;
13/04/2023 12:12:10.000;1,661981399;;;;
13/04/2023 12:12:20.000;1,662063754;;;;
13/04/2023 12:12:30.000;1,661955663;;;;
13/04/2023 12:12:40.000;1,661790951;;;;
13/04/2023 12:12:50.000;1,66126593;;;;
13/04/2023 12:13:00.000;1,660298237;;;;
13/04/2023 12:13:10.000;1,661708595;;;;
13/04/2023 12:13:20.000;1,662501268;;;;
13/04/2023 12:13:30.000;1,663402026;;;;
13/04/2023 12:13:40.000;1,663937329;;;;
13/04/2023 12:13:50.000;1,663963065;;;;
13/04/2023 12:14:00.000;1,664745426;;;;
13/04/2023 12:14:10.000;1,665749103;;;;
13/04/2023 12:14:20.000;1,665512339;;;;
13/04/2023 12:14:30.000;1,666274099;;;;
13/04/2023 12:14:40.000;1,666654976;;;;
13/04/2023 12:14:50.000;1,667174821;;;;
13/04/2023 12:15:00.000;1,66746305;;;;
13/04/2023 12:15:10.000;1,667602017;;;;
13/04/2023 12:15:20.000;1,665507192;;;;
13/04/2023 12:15:30.000;1,665152045;;;;
13/04/2023 12:15:40.000;1,664539542;;;;
13/04/2023 12:15:50.000;1,664894691;;;;
13/04/2023 12:16:00.000;1,665285868;;;;
13/04/2023 12:16:10.000;1,66526528;;;;
13/04/2023 12:16:20.000;1,666279246;;;;
13/04/2023 12:16:30.000;1,66654689;;;;
13/04/2023 12:16:40.000;1,66710791;;;;
13/04/2023 12:16:50.000;1,667447609;;;;
13/04/2023 12:17:00.000;1,667771866;;;;
13/04/2023 12:17:10.000;1,668060093;;;;
13/04/2023 12:17:20.000;1,667627752;;;;
13/04/2023 12:17:30.000;1,668518167;;;;
13/04/2023 12:17:40.000;1,669058589;;;;
13/04/2023 12:17:50.000;1,669223288;;;;
13/04/2023 12:18:00.000;1,669583567;;;;
13/04/2023 12:18:10.000;1,66980488;;;;
13/04/2023 12:18:20.000;1,66928505;;;;
13/04/2023 12:18:30.000;1,669032854;;;;
13/04/2023 12:18:40.000;1,668682867;;;;
13/04/2023 12:18:50.000;1,668724042;;;;
13/04/2023 12:19:00.000;1,669897523;;;;
13/04/2023 12:19:10.000;1,669671063;;;;
13/04/2023 12:19:20.000;1,669779146;;;;
13/04/2023 12:19:30.000;1,67047911;;;;
13/04/2023 12:19:40.000;1,670242358;;;;
13/04/2023 12:19:50.000;1,67016001;;;;
13/04/2023 12:20:00.000;1,669794586;;;;
13/04/2023 12:20:10.000;1,669753412;;;;
13/04/2023 12:20:20.000;1,669727678;;;;
13/04/2023 12:20:30.000;1,66969165;;;;
13/04/2023 12:20:40.000;1,669326225;;;;
13/04/2023 12:20:50.000;1,669907816;;;;
13/04/2023 12:21:00.000;1,670087954;;;;
